,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
9256,154,finance,,0.418740163742,2,,medium,0.521731162476,Left,3.0
9257,172,engineering,1.0,0.665039657255,6,,low,0.424219917937,Employed,2.0
9258,154,IT,,0.732309931578,3,,medium,0.502051814507,Employed,10.0
9259,133,engineering,,0.956908281328,3,,medium,0.865240926303,Employed,4.0
9260,202,product,1.0,0.816347754149,4,,medium,0.853393075625,Employed,3.0
9261,157,management,1.0,0.928941398212,5,,medium,0.654501854544,Employed,7.0
9262,161,sales,,0.504842546873,5,,medium,0.659063200754,Employed,2.0
9263,156,sales,,0.771273925261,3,,medium,0.514347049917,Employed,7.0
9264,214,sales,1.0,,2,,low,0.872290542034,Employed,3.0
9265,210,support,,0.550937334831,4,,low,0.688521075941,Employed,3.0
9266,153,sales,,,4,,low,0.903811839968,Employed,3.0
9267,192,engineering,1.0,0.48252151572,4,,low,0.822476912823,Employed,4.0
9268,268,engineering,,0.96826417668,6,,medium,0.146246479869,Left,4.0
9269,243,marketing,,0.670082065949,3,,low,0.749180999859,Employed,3.0
9270,246,support,,0.72809359363,6,,medium,0.134940203215,Employed,4.0
9271,248,sales,,0.782642908131,4,,low,0.965720086446,Employed,3.0
9272,201,engineering,,0.957791601511,5,,low,0.970597934791,Employed,2.0
9273,273,sales,,,3,,medium,0.956475410162,Employed,2.0
9274,247,,,0.911603323686,3,,medium,0.802910189374,Employed,3.0
9275,268,support,,0.91267745203,4,,medium,0.692890289792,Employed,4.0
9276,216,product,,0.530339589923,4,,low,0.853877298329,Employed,2.0
9277,243,marketing,,,2,,medium,0.904508518098,Employed,3.0
9278,155,finance,,0.599253952639,3,,medium,0.77480239175,Employed,3.0
9279,209,sales,,,3,,low,0.795961199742,Employed,2.0
9280,276,sales,,0.967149656822,6,,low,0.130993817373,Left,4.0
9281,139,engineering,,0.508815366416,2,,low,0.371214566249,Left,3.0
9282,154,sales,,0.571853108156,3,,medium,0.945444916299,Employed,3.0
9283,177,support,,,4,,medium,0.819015904075,Employed,3.0
9284,257,sales,1.0,0.804487579232,4,,medium,0.647488876961,Employed,3.0
9285,123,support,,0.984755898343,3,,low,0.212293703439,Employed,4.0
9286,192,engineering,,0.56799566916,4,,high,0.59251499641,Employed,3.0
9287,148,product,,0.808225730591,4,,low,0.650657723758,Employed,4.0
9288,143,marketing,,0.566924606314,2,,low,0.394935702006,Left,3.0
9289,141,sales,,0.55927972471,2,,low,0.417519568359,Left,3.0
9290,143,sales,,0.548210343258,2,,medium,0.344263479204,Left,3.0
9291,151,engineering,,0.524063890481,2,,medium,0.323450893658,Left,3.0
9292,128,finance,1.0,0.805261284913,5,,low,0.371809522558,Employed,3.0
9293,262,sales,,1.0,5,,low,0.835843069852,Left,6.0
9294,137,sales,,,3,,low,0.915603083822,Employed,3.0
9295,170,marketing,,0.530110415397,3,,medium,0.988170764051,Employed,3.0
9296,169,product,1.0,0.744253529899,5,,low,1.0,Employed,3.0
9297,177,sales,,0.699424934231,3,,low,0.739744170614,Employed,2.0
9298,162,IT,,0.5407999863,5,,low,0.578734634569,Employed,4.0
9299,180,support,,0.77237687672,3,,low,0.356637587923,Employed,6.0
9300,242,marketing,1.0,,4,,low,0.826793493436,Employed,2.0
9301,137,sales,,0.470690312513,4,,medium,0.952052805441,Employed,6.0
9302,227,support,,0.666309636311,3,,medium,0.926275797956,Employed,2.0
9303,106,engineering,,0.748906361892,5,,medium,0.951158289138,Employed,5.0
9304,248,engineering,,0.90984029481,5,,low,0.582270689871,Employed,2.0
9305,209,engineering,,1.0,3,,medium,0.781694183683,Employed,3.0
9306,225,sales,,0.787272352156,3,,low,0.181534174257,Employed,4.0
9307,212,marketing,,0.739520756799,4,,medium,0.991581309849,Employed,2.0
9308,306,engineering,,0.847930789775,6,,low,0.137472423181,Left,4.0
9309,202,sales,,1.0,3,,medium,0.421448293643,Left,3.0
9310,142,support,,0.484955864868,2,,low,0.37159000337,Left,3.0
9311,202,product,,0.667352225162,4,,low,0.830149905062,Employed,3.0
9312,218,sales,,0.863759657608,4,,medium,1.0,Employed,2.0
9313,268,sales,,0.86995227277,3,,low,0.236870327402,Employed,4.0
9314,164,engineering,,0.855106618714,3,,high,0.846162803196,Employed,3.0
9315,170,support,,0.565620686772,3,,low,0.74212070043,Employed,3.0
9316,176,support,,,3,,low,0.72389248519,Employed,2.0
9317,205,support,,0.614482961988,3,,medium,0.65255982163,Employed,5.0
9318,260,marketing,1.0,,4,,low,0.579334761138,Employed,3.0
9319,271,engineering,,0.77440965967,2,,low,0.538410842896,Employed,2.0
9320,263,IT,,0.920936807879,6,,low,0.0782063252611,Left,4.0
9321,266,sales,,0.84589400629,3,,low,0.276566049801,Employed,7.0
9322,146,support,,,2,,low,0.401797377585,Left,3.0
9323,211,sales,,0.930162254746,5,,low,0.60274933669,Employed,3.0
9324,157,marketing,,0.428786561942,3,,low,0.997298157285,Employed,4.0
9325,218,sales,,0.888232762483,3,,low,0.17755985122,Employed,4.0
9326,165,management,,,6,,medium,0.852373987361,Employed,3.0
9327,132,support,,0.380517966014,3,,medium,0.538936812497,Employed,4.0
9328,268,engineering,,0.941919913268,5,,medium,0.743738574698,Left,5.0
9329,243,engineering,,0.980991854782,5,,medium,0.779328391635,Left,6.0
9330,217,finance,,0.485412394467,5,,medium,0.243584855944,Employed,6.0
9331,262,product,,0.765993674628,5,,medium,0.741471186697,Employed,2.0
9332,161,information_technology,1.0,0.587029449067,3,,medium,0.6513231829,Employed,2.0
9333,197,support,,0.748122428637,4,,low,0.652445074205,Employed,3.0
9334,251,sales,,0.939963363228,3,,medium,0.770066219472,Employed,6.0
9335,149,support,,,4,,low,0.574697447169,Employed,3.0
9336,255,sales,,0.93475461256,3,,low,0.245204817845,Employed,4.0
9337,234,sales,,,5,,high,0.562190361923,Employed,3.0
9338,240,engineering,1.0,0.821292180008,5,,medium,0.834813317427,Employed,2.0
9339,152,engineering,,0.492641040207,2,,medium,0.674269527921,Employed,5.0
9340,252,sales,,0.680924679243,2,,low,0.878321553683,Employed,2.0
9341,162,marketing,,0.641806504052,5,,low,0.780163817148,Employed,5.0
9342,142,IT,,0.499569748738,2,,low,0.331078430523,Left,3.0
9343,131,,,0.964855910007,3,,medium,0.62443801814,Employed,6.0
9344,192,support,,0.558994048325,5,,medium,0.563824575134,Employed,3.0
9345,174,sales,,0.719024360164,4,,low,0.875605469225,Employed,2.0
9346,219,engineering,,0.964056625333,3,,high,0.779375461666,Employed,3.0
9347,96,IT,,0.813245372121,4,,medium,0.931385205852,Employed,4.0
9348,273,support,,0.669867713841,5,,medium,0.852320860905,Employed,3.0
9349,184,marketing,1.0,,3,,medium,0.839355795448,Employed,3.0
9350,150,finance,,0.761141092601,3,,medium,0.921787853789,Employed,2.0
9351,146,support,,0.725161252232,4,,low,0.359787941404,Employed,3.0
9352,259,engineering,,0.809472927879,4,,medium,0.919365888165,Employed,3.0
9353,169,support,,,3,,high,0.873071700022,Employed,3.0
9354,159,finance,,0.841333975065,5,,medium,0.818631664639,Employed,2.0
9355,268,marketing,,0.824583906221,5,,medium,0.863842539897,Left,5.0
9356,256,support,,0.921945485366,3,,low,0.813018105434,Employed,3.0
9357,192,sales,,0.335965699589,2,,low,0.491066389372,Employed,3.0
9358,250,sales,,0.529836462871,6,,medium,0.15030782898,Left,5.0
9359,184,engineering,1.0,0.851750833036,3,,low,0.902782741504,Employed,3.0
9360,271,sales,,0.936710315335,6,,low,0.0799405180243,Left,4.0
9361,172,sales,,,3,,medium,0.48864321093,Employed,2.0
9362,163,engineering,,0.897150102123,4,,low,0.815269079044,Employed,3.0
9363,287,finance,,0.876111751169,6,,medium,0.109516892105,Left,4.0
9364,228,sales,,0.476656283278,4,,medium,0.932091774114,Employed,2.0
9365,227,engineering,,0.851137609105,5,,medium,0.774081401834,Left,5.0
9366,105,sales,,0.413085541031,6,,low,0.273086199025,Employed,5.0
9367,99,sales,1.0,,3,,high,0.395103303026,Employed,3.0
9368,155,sales,,,3,,low,0.355895317358,Employed,3.0
9369,249,support,,0.866677676352,5,,medium,0.674314525396,Left,5.0
9370,138,sales,,0.721513655295,4,,medium,0.954969970372,Employed,7.0
9371,153,engineering,,0.783650088257,4,,low,0.625795206934,Employed,2.0
9372,139,sales,,0.705110375796,4,,low,0.513662496339,Employed,3.0
9373,268,IT,1.0,0.897097800041,2,,low,0.459370850933,Employed,4.0
9374,242,sales,,0.607447889002,4,,low,0.806714792698,Employed,3.0
9375,169,engineering,,0.988090092592,3,,low,0.960499743764,Employed,3.0
9376,270,sales,1.0,0.841552433012,2,,medium,0.887081051474,Employed,6.0
9377,199,sales,,,4,,low,0.568680403955,Employed,2.0
9378,144,sales,,0.592902796286,4,,high,0.754950279478,Employed,2.0
9379,259,engineering,,0.891201842467,7,,low,0.0531865081815,Left,4.0
9380,279,marketing,,0.761743217552,5,,low,0.258027984386,Employed,8.0
9381,151,finance,,0.520972952568,2,,low,0.508776684261,Left,3.0
9382,225,sales,,0.950241604055,5,,low,0.791048223371,Left,5.0
9383,268,sales,,,3,,low,0.505050029391,Employed,3.0
9384,183,finance,1.0,1.0,5,,medium,0.985376151055,Employed,3.0
9385,185,sales,,0.694012712046,3,,medium,0.963601887636,Employed,3.0
9386,241,engineering,,0.867151323149,4,,low,0.870608544029,Left,5.0
9387,174,IT,,1.0,3,,low,0.744815985726,Employed,3.0
9388,254,marketing,,,4,,low,0.789161087421,Employed,2.0
9389,135,sales,,0.51501433009,2,,medium,0.387337702717,Left,3.0
9390,104,IT,,0.444968445507,3,,low,0.61482917345,Employed,4.0
9391,161,IT,,0.77858421691,4,,low,0.666890476107,Employed,6.0
9392,175,product,1.0,0.925877263619,3,,high,0.667309676755,Employed,3.0
9393,260,IT,,0.619096117388,5,,low,0.748528887074,Employed,3.0
9394,207,sales,,0.386041865517,2,,medium,0.724809554718,Employed,7.0
9395,158,engineering,,,2,,high,0.429551060221,Left,3.0
9396,201,IT,1.0,0.575792209287,3,,medium,0.773049781423,Employed,6.0
9397,213,marketing,,0.725398772121,3,,low,0.548727149433,Employed,2.0
9398,217,,,0.84537962225,4,,medium,0.75039403715,Left,5.0
9399,144,,,,2,,medium,0.457805683772,Left,3.0
9400,225,sales,1.0,0.505355383669,3,,medium,1.0,Employed,4.0
9401,198,support,1.0,0.694831807027,5,,medium,0.617969705333,Employed,2.0
9402,276,product,,0.919404636325,5,,medium,0.880555458006,Left,6.0
9403,179,support,,0.508286398263,3,,medium,0.655623081095,Employed,3.0
9404,266,,,0.58891203558,4,,low,0.888631936979,Employed,2.0
9405,218,,,0.814408241649,4,,low,0.664552326492,Employed,3.0
9406,175,,,0.7162930502,4,,medium,0.684178035947,Employed,4.0
9407,140,support,,0.512786840698,2,,low,0.44248435112,Left,3.0
9408,181,product,,0.926614729656,5,,low,1.0,Employed,3.0
9409,186,product,,0.656734293257,4,,low,0.868687417347,Employed,3.0
9410,247,sales,,0.508758372752,3,,medium,0.719786570545,Employed,10.0
9411,147,support,1.0,0.625321508877,3,,low,0.576747408403,Employed,3.0
9412,136,procurement,,0.587466205097,2,,medium,0.641268210856,Employed,2.0
9413,206,product,,0.787396717527,4,,medium,0.700066050986,Employed,4.0
9414,275,support,,0.936332440461,6,,low,0.139431197363,Left,4.0
9415,271,sales,,0.737429759342,2,,low,0.949889255421,Employed,6.0
9416,168,IT,,0.748816738788,3,,medium,0.967863705178,Employed,5.0
9417,144,support,,0.97048461091,4,,low,1.0,Employed,3.0
9418,138,engineering,,0.489285628715,2,,low,0.369778299745,Left,3.0
9419,205,management,1.0,0.742698369934,3,,medium,0.944308408026,Employed,8.0
9420,164,,,0.635710774551,4,,low,0.903469200585,Employed,3.0
9421,206,information_technology,,0.627072590148,5,,medium,0.218525506971,Employed,6.0
9422,170,sales,,,5,,medium,0.470506874982,Employed,2.0
9423,158,engineering,,0.633088312684,3,,medium,0.632825421734,Employed,3.0
9424,256,IT,,0.626061231321,3,,medium,0.69895473,Employed,2.0
9425,153,sales,,0.648471731557,3,,low,0.954411732728,Employed,2.0
9426,196,support,,0.925329869191,4,,low,0.956013253313,Employed,4.0
9427,182,engineering,,0.565244385487,5,,medium,0.491157439959,Employed,2.0
9428,146,support,,0.878536088527,3,,medium,0.769607500093,Employed,3.0
9429,166,management,1.0,0.690199266856,3,,low,0.610741048958,Employed,3.0
9430,194,product,,,3,,medium,0.608368966201,Employed,3.0
9431,196,sales,,0.864931949661,6,,medium,0.94675278467,Employed,4.0
9432,274,marketing,,0.666065406107,3,,low,0.460074258956,Employed,3.0
9433,224,support,,0.848922937509,4,,medium,0.81560506891,Employed,4.0
9434,256,support,,0.828534175159,6,,low,0.16944382892,Left,5.0
9435,216,sales,,,4,,medium,0.778524480448,Employed,3.0
9436,200,sales,,0.498926974961,5,,low,0.776496071453,Employed,3.0
9437,250,sales,,0.690362959644,3,,medium,0.268557180196,Employed,5.0
9438,267,engineering,,,5,,medium,0.784417603432,Employed,2.0
9439,247,product,,0.856060950001,6,,medium,0.560676077135,Employed,6.0
9440,142,IT,,0.879053018881,4,,medium,0.77847304965,Employed,3.0
9441,294,sales,,0.932810578346,6,,medium,0.163441328887,Left,4.0
9442,266,sales,,0.878574123142,5,,medium,0.40257944916,Employed,6.0
9443,154,sales,1.0,0.539986713811,3,,medium,0.940315953093,Employed,8.0
9444,192,marketing,,,3,,low,0.794933413964,Employed,3.0
9445,175,,,0.708659931564,4,,medium,0.629542190783,Employed,4.0
9446,220,support,,0.727068372042,4,,medium,0.512511497413,Employed,2.0
9447,156,product,,,2,,medium,0.342202814433,Left,3.0
9448,217,sales,,0.733660392687,6,,low,0.943089401428,Employed,5.0
9449,238,management,,0.66586175565,3,,low,0.724298502174,Employed,2.0
9450,150,sales,,0.534925169909,2,,medium,0.34736566142,Left,3.0
9451,234,IT,,0.548460538307,2,,low,0.9558206785,Employed,2.0
9452,207,engineering,,0.711261034792,4,,medium,0.915235264253,Employed,2.0
9453,120,marketing,,0.721493398845,2,,medium,0.458297815002,Employed,2.0
9454,273,sales,,,2,,low,0.966338778882,Employed,3.0
9455,187,sales,1.0,0.998021835826,3,,medium,0.58681852433,Employed,3.0
9456,273,sales,,0.698315331608,3,,medium,0.936367599667,Employed,10.0
9457,110,support,,0.71768417392,3,,medium,0.506956158195,Employed,3.0
9458,239,engineering,,,4,,low,0.746942139599,Employed,3.0
9459,228,engineering,,0.951214885952,3,,medium,0.655164468438,Employed,4.0
9460,140,engineering,,0.408951051043,6,,high,0.495250494937,Employed,3.0
9461,193,engineering,,0.824403507653,5,,medium,0.88030740126,Employed,4.0
9462,137,engineering,,1.0,4,,medium,0.586092785934,Employed,2.0
9463,224,engineering,,0.954059580947,3,,medium,0.65048118502,Employed,4.0
9464,260,engineering,,0.778600455191,5,,low,0.695457592094,Employed,2.0
9465,237,sales,,0.529670574549,4,,low,0.751248765247,Employed,3.0
9466,273,engineering,,0.748054460802,3,,medium,0.813539105772,Employed,2.0
9467,149,marketing,,,2,,high,0.350031243652,Left,3.0
9468,222,sales,,0.922426003329,4,,medium,0.527120163068,Employed,4.0
9469,148,sales,,0.490402281305,2,,medium,0.399777040074,Left,3.0
9470,159,sales,,0.502753682164,2,,medium,0.375399239479,Left,3.0
9471,153,sales,,,2,,low,0.405112184494,Left,3.0
9472,183,support,,,4,,medium,0.734611115916,Employed,2.0
9473,126,sales,,,2,,medium,0.382934232937,Left,3.0
9474,243,engineering,1.0,,4,,low,0.795549340114,Employed,3.0
9475,135,IT,,0.511471861642,3,,medium,0.621759696401,Employed,2.0
9476,169,marketing,1.0,0.915646922479,5,,low,0.573509465829,Employed,2.0
9477,217,support,,,4,,medium,0.805593182276,Employed,2.0
9478,159,engineering,,0.606688116602,3,,medium,0.73223745513,Employed,3.0
9479,138,support,,0.517709375019,3,,low,0.387573115498,Employed,4.0
9480,265,management,1.0,0.825672262693,3,,low,0.545977852758,Employed,10.0
9481,135,marketing,1.0,0.729041966628,5,,medium,0.725652402732,Employed,4.0
9482,182,sales,,0.578430979501,4,,medium,0.617182073652,Employed,6.0
9483,139,engineering,,,4,,medium,0.795315129978,Employed,3.0
9484,271,,,0.549910046993,4,,low,0.535092229135,Employed,3.0
9485,150,engineering,1.0,0.978206489141,6,,medium,0.487773121842,Employed,3.0
9486,202,,,0.776949287597,4,,low,0.6131908855,Employed,3.0
9487,158,sales,,1.0,3,,low,0.261908901169,Employed,3.0
9488,302,IT,,0.827955366723,7,,medium,0.155228521556,Left,5.0
9489,205,sales,,0.794659290985,4,,low,0.617491183095,Employed,3.0
9490,185,finance,,0.699578464449,3,,high,0.571060650245,Employed,2.0
9491,133,engineering,,,4,,medium,0.777377585103,Employed,2.0
9492,162,sales,,0.563889344922,5,,low,0.688766722693,Employed,2.0
9493,166,engineering,,0.494614852966,3,,low,0.605319300031,Employed,3.0
9494,152,engineering,,0.617833323042,4,,low,0.413433449334,Employed,3.0
9495,219,engineering,,0.950249716735,3,,low,0.534222822796,Left,6.0
9496,262,support,,0.552105444889,4,,low,0.751794961228,Employed,3.0
9497,269,IT,,0.843664543418,6,,low,0.0847652923661,Left,4.0
9498,221,management,1.0,0.93182877207,4,,high,0.975140363322,Employed,10.0
9499,135,sales,,0.619165876904,3,,low,0.97711048072,Employed,3.0
9500,142,engineering,,0.46132193008,5,,low,0.922984177075,Employed,2.0
9501,222,sales,,,2,,medium,0.789020099944,Employed,2.0
9502,218,finance,,0.489715789154,6,,low,0.325602828666,Left,4.0
9503,208,marketing,1.0,,4,,low,0.835207291914,Employed,2.0
9504,185,management,,0.772929008153,6,1.0,high,0.341542306918,Employed,3.0
9505,270,marketing,,0.852224122785,4,,medium,0.915397790894,Left,5.0
9506,199,sales,,0.420640778811,2,,medium,0.565388356121,Employed,2.0
9507,143,,,0.415731862456,2,,medium,0.382851613537,Left,3.0
9508,233,engineering,,0.873514454756,4,,high,0.860563297212,Employed,4.0
9509,153,sales,1.0,0.515672359924,2,,low,0.37253159127,Left,3.0
9510,239,engineering,,0.586152969046,4,,medium,0.9420068039,Employed,2.0
9511,267,management,,0.975661658056,4,,medium,0.606723602041,Employed,4.0
9512,229,sales,,,4,,medium,0.830991311711,Employed,2.0
9513,149,sales,,0.452028761163,2,,low,0.438536365475,Left,3.0
9514,143,support,,0.829922886232,4,,medium,0.672762857076,Employed,2.0
9515,142,sales,,0.829813733262,4,,medium,0.717043393497,Employed,3.0
9516,192,admin,,0.806165055538,5,,medium,0.758544610849,Employed,3.0
9517,211,engineering,,0.714387817979,5,,low,0.443420365913,Employed,6.0
9518,100,product,1.0,0.456464248218,3,,medium,0.373362313534,Employed,8.0
9519,172,finance,,0.492999890411,4,,low,0.656403636979,Employed,3.0
9520,271,support,,0.74459228648,3,,low,0.669771664517,Employed,2.0
9521,138,marketing,,0.460784738732,4,,medium,0.740427330998,Employed,4.0
9522,155,engineering,,0.559343342028,2,,medium,0.436852635719,Left,3.0
9523,259,IT,,1.0,4,,low,0.9645061679,Employed,3.0
9524,310,support,,0.920126507119,7,,low,0.111912909496,Left,4.0
9525,168,finance,,0.701484234322,4,,medium,0.479069026871,Employed,3.0
9526,105,support,,0.698322750931,3,,low,0.48228076871,Employed,3.0
9527,175,product,,,3,,medium,0.877598408272,Employed,3.0
9528,161,engineering,,0.849772545134,6,,low,0.704978295505,Left,4.0
9529,141,product,,0.473934116785,2,,medium,0.448102306706,Left,3.0
9530,184,marketing,,,4,,low,0.583013701183,Employed,3.0
9531,248,IT,,0.4198005783,2,,medium,0.542584353304,Employed,4.0
9532,240,support,,1.0,5,,low,0.82490012221,Left,5.0
9533,147,support,1.0,0.730062615545,3,,low,1.0,Employed,3.0
9534,134,engineering,,0.72019101224,4,,low,0.486374521972,Employed,4.0
9535,245,sales,,0.690040744914,5,,medium,0.876453244619,Employed,2.0
9536,69,temp,,,1,,low,,Employed,
9537,112,temp,,,2,,low,,Left,
9538,178,engineering,,0.500988372614,6,,low,0.365290869501,Employed,2.0
9539,180,sales,,,4,,low,0.735213845189,Employed,3.0
9540,263,marketing,,0.744377218261,4,1.0,medium,0.762987878754,Employed,3.0
9541,264,engineering,,0.796108310261,6,,low,0.14242413662,Left,4.0
9542,249,engineering,,0.64391191353,2,,low,0.601075305463,Employed,2.0
9543,218,sales,1.0,0.552724231451,4,,low,0.255308588273,Employed,3.0
9544,148,sales,,0.563076186818,2,,low,0.465790540896,Left,3.0
9545,139,,,0.743534337167,4,,medium,0.947497008031,Employed,3.0
9546,103,IT,,0.559577656726,4,,low,0.491993200588,Employed,4.0
